"X","id","itemTime","trial","RT","number_chosen","number_not_chosen","quantifier","clicked_left","language","comments","engagement","difficulty","time","time_minutes","quantifier_num","chose_higher","higher","lower","id_int","pred_barker","pred_barker_chosen","pred_barker_not_chosen","pred_distance","pred_distance_chosen","pred_distance_not_chosen","pred_closer","pred_closer_chosen","pred_closer_not_chosen","mode_barker","mode_distance","mode_closer","a_barker","a_distance","a_closer","b_barker","b_distance","b_closer"
10233,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877808884,33,2028,13,1,"Very few",0,"English",NA,6,1,365261,6.08768333333333,10,1,13,1,47,0.5,0.5,0.5,0.464,0.464,0.536,0.286,0.286,0.714,187,0,0,30.146,0.953,0.843,35.334,56.509,55.757
10234,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877810422,34,1538,13,323,"Very few",0,"English",NA,6,1,365261,6.08768333333333,10,0,323,13,47,0.494,0.506,0.494,0.977,0.023,0.977,0.714,0.286,0.714,187,0,0,30.146,0.953,0.843,35.334,56.509,55.757
10235,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877811775,35,1352,20,13,"Very few",0,"English",NA,6,1,365261,6.08768333333333,10,1,20,13,47,0.5,0.5,0.5,0.479,0.479,0.521,0.286,0.286,0.714,187,0,0,30.146,0.953,0.843,35.334,56.509,55.757
10236,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877812831,36,1055,25,20,"Very few",0,"English",NA,6,1,365261,6.08768333333333,10,1,25,20,47,0.5,0.5,0.5,0.485,0.485,0.515,0.286,0.286,0.714,187,0,0,30.146,0.953,0.843,35.334,56.509,55.757
10237,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877813931,37,1099,25,20,"Very few",0,"English",NA,6,1,365261,6.08768333333333,10,1,25,20,47,0.5,0.5,0.5,0.485,0.485,0.515,0.286,0.286,0.714,187,0,0,30.146,0.953,0.843,35.334,56.509,55.757
10238,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877815167,38,1235,295,25,"Very few",0,"English",NA,6,1,365261,6.08768333333333,10,1,295,25,47,0.662,0.662,0.338,0.037,0.037,0.963,0.286,0.286,0.714,187,0,0,30.146,0.953,0.843,35.334,56.509,55.757
10239,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877816368,39,1200,106,295,"Very few",0,"English",NA,6,1,365261,6.08768333333333,10,0,295,106,47,0.479,0.521,0.479,0.907,0.093,0.907,0.714,0.286,0.714,187,0,0,30.146,0.953,0.843,35.334,56.509,55.757
10240,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877817291,40,923,88,106,"Very few",0,"English",NA,6,1,365261,6.08768333333333,10,0,106,88,47,0.372,0.628,0.372,0.554,0.446,0.554,0.714,0.286,0.714,187,0,0,30.146,0.953,0.843,35.334,56.509,55.757
10241,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877818883,41,1591,179,88,"Very few",0,"English",NA,6,1,365261,6.08768333333333,10,1,179,88,47,0.932,0.932,0.0679999999999999,0.25,0.25,0.75,0.286,0.286,0.714,187,0,0,30.146,0.953,0.843,35.334,56.509,55.757
10242,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877820271,42,1388,192,179,"Very few",0,"English",NA,6,1,365261,6.08768333333333,10,1,192,179,47,0.521,0.521,0.479,0.461,0.461,0.539,0.286,0.286,0.714,187,0,0,30.146,0.953,0.843,35.334,56.509,55.757
10243,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877821591,43,1319,172,192,"Very few",0,"English",NA,6,1,365261,6.08768333333333,10,0,192,172,47,0.46,0.54,0.46,0.56,0.44,0.56,0.714,0.286,0.714,187,0,0,30.146,0.953,0.843,35.334,56.509,55.757
10244,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877822451,44,859,172,339,"Very few",0,"English",NA,6,1,365261,6.08768333333333,10,0,339,172,47,0.931,0.069,0.931,0.882,0.118,0.882,0.714,0.286,0.714,187,0,0,30.146,0.953,0.843,35.334,56.509,55.757
10245,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877823275,45,824,403,172,"Very few",0,"English",NA,6,1,365261,6.08768333333333,10,1,403,172,47,0.069,0.069,0.931,0.058,0.058,0.942,0.286,0.286,0.714,187,0,0,30.146,0.953,0.843,35.334,56.509,55.757
10246,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877823868,46,592,400,403,"Very few",0,"English",NA,6,1,365261,6.08768333333333,10,0,403,400,47,0.5,0.5,0.5,0.509,0.491,0.509,0.714,0.286,0.714,187,0,0,30.146,0.953,0.843,35.334,56.509,55.757
10247,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877824679,47,811,400,383,"Very few",0,"English",NA,6,1,365261,6.08768333333333,10,1,400,383,47,0.5,0.5,0.5,0.449,0.449,0.551,0.286,0.286,0.714,187,0,0,30.146,0.953,0.843,35.334,56.509,55.757
10248,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877826324,48,1644,416,400,"Very few",1,"English",NA,6,1,365261,6.08768333333333,10,1,416,400,47,0.5,0.5,0.5,0.452,0.452,0.548,0.286,0.286,0.714,187,0,0,30.146,0.953,0.843,35.334,56.509,55.757
10249,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877827719,49,1395,4,416,"Very few",0,"English",NA,6,1,365261,6.08768333333333,10,0,416,4,47,0.5,0.5,0.5,0.993,0.00700000000000001,0.993,0.714,0.286,0.714,187,0,0,30.146,0.953,0.843,35.334,56.509,55.757
10250,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877829063,50,1344,4,39,"Very few",0,"English",NA,6,1,365261,6.08768333333333,10,0,39,4,47,0.5,0.5,0.5,0.604,0.396,0.604,0.714,0.286,0.714,187,0,0,30.146,0.953,0.843,35.334,56.509,55.757
10261,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877850995,11,767,388,121,"Many",1,"English",NA,6,1,365261,6.08768333333333,6,1,388,121,47,0.92,0.92,0.08,0.962,0.962,0.038,0.714,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
10262,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877853395,12,2399,388,382,"Many",1,"English",NA,6,1,365261,6.08768333333333,6,1,388,382,47,0.52,0.52,0.48,0.518,0.518,0.482,0.714,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
10263,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877855587,13,2192,388,398,"Many",1,"English",NA,6,1,365261,6.08768333333333,6,0,398,388,47,0.466,0.534,0.466,0.47,0.53,0.47,0.286,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
10264,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877857632,14,2045,398,388,"Many",1,"English",NA,6,1,365261,6.08768333333333,6,1,398,388,47,0.534,0.534,0.466,0.53,0.53,0.47,0.714,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
10265,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877859388,15,1755,418,398,"Many",1,"English",NA,6,1,365261,6.08768333333333,6,1,418,398,47,0.576,0.576,0.424,0.56,0.56,0.44,0.714,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
10266,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877861283,16,1892,418,87,"Many",1,"English",NA,6,1,365261,6.08768333333333,6,1,418,87,47,0.947,0.947,0.053,0.982,0.982,0.018,0.714,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
10267,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877862452,17,1168,352,418,"Many",1,"English",NA,6,1,365261,6.08768333333333,6,0,418,352,47,0.284,0.716,0.284,0.311,0.689,0.311,0.286,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
10268,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877864068,18,1616,352,408,"Many",1,"English",NA,6,1,365261,6.08768333333333,6,0,408,352,47,0.318,0.682,0.318,0.337,0.663,0.337,0.286,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
10269,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877866899,19,2831,352,25,"Many",0,"English",NA,6,1,365261,6.08768333333333,6,1,352,25,47,0.877,0.877,0.123,0.981,0.981,0.019,0.714,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
10270,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877869935,20,3035,352,301,"Many",0,"English",NA,6,1,365261,6.08768333333333,6,1,352,301,47,0.669,0.669,0.331,0.649,0.649,0.351,0.714,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
10271,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877871824,21,1888,352,355,"Many",0,"English",NA,6,1,365261,6.08768333333333,6,0,355,352,47,0.49,0.51,0.49,0.491,0.509,0.491,0.286,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
10272,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877872863,22,1039,352,348,"Many",0,"English",NA,6,1,365261,6.08768333333333,6,1,352,348,47,0.513,0.513,0.487,0.512,0.512,0.488,0.714,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
10273,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877874668,23,1805,352,150,"Many",1,"English",NA,6,1,365261,6.08768333333333,6,1,352,150,47,0.877,0.877,0.123,0.92,0.92,0.08,0.714,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
10274,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877876532,24,1863,379,352,"Many",1,"English",NA,6,1,365261,6.08768333333333,6,1,379,352,47,0.589,0.589,0.411,0.581,0.581,0.419,0.714,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
10275,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877877731,25,1199,379,364,"Many",1,"English",NA,6,1,365261,6.08768333333333,6,1,379,364,47,0.55,0.55,0.45,0.545,0.545,0.455,0.714,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
10276,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877878759,26,1028,374,379,"Many",1,"English",NA,6,1,365261,6.08768333333333,6,0,379,374,47,0.483,0.517,0.483,0.485,0.515,0.485,0.286,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
10277,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877879544,27,784,410,374,"Many",1,"English",NA,6,1,365261,6.08768333333333,6,1,410,374,47,0.622,0.622,0.378,0.607,0.607,0.393,0.714,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
10278,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877881111,28,1567,152,410,"Many",1,"English",NA,6,1,365261,6.08768333333333,6,0,410,152,47,0.06,0.94,0.06,0.043,0.957,0.043,0.286,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
10279,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877883227,29,2116,154,152,"Many",0,"English",NA,6,1,365261,6.08768333333333,6,1,154,152,47,0.5,0.5,0.5,0.506,0.506,0.494,0.714,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
10280,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877884688,30,1461,345,154,"Many",1,"English",NA,6,1,365261,6.08768333333333,6,1,345,154,47,0.866,0.866,0.134,0.909,0.909,0.091,0.714,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
10281,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877886587,31,1899,332,345,"Many",1,"English",NA,6,1,365261,6.08768333333333,6,0,345,332,47,0.456,0.544,0.456,0.461,0.539,0.461,0.286,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
10282,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877887972,32,1384,332,52,"Many",1,"English",NA,6,1,365261,6.08768333333333,6,1,332,52,47,0.845,0.845,0.155,0.967,0.967,0.033,0.714,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
10283,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877890383,33,2411,317,332,"Many",1,"English",NA,6,1,365261,6.08768333333333,6,0,332,317,47,0.448,0.552,0.448,0.455,0.545,0.455,0.286,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
10284,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877891711,34,1328,317,321,"Many",1,"English",NA,6,1,365261,6.08768333333333,6,0,321,317,47,0.486,0.514,0.486,0.488,0.512,0.488,0.286,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
10285,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877893120,35,1408,317,120,"Many",1,"English",NA,6,1,365261,6.08768333333333,6,1,317,120,47,0.815,0.815,0.185,0.915,0.915,0.085,0.714,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
10286,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877894219,36,1099,313,317,"Many",1,"English",NA,6,1,365261,6.08768333333333,6,0,317,313,47,0.486,0.514,0.486,0.488,0.512,0.488,0.286,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
10287,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877895603,37,1384,213,313,"Many",1,"English",NA,6,1,365261,6.08768333333333,6,0,313,213,47,0.219,0.781,0.219,0.23,0.77,0.23,0.286,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
10288,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877897635,38,2031,213,226,"Many",1,"English",NA,6,1,365261,6.08768333333333,6,0,226,213,47,0.474,0.526,0.474,0.461,0.539,0.461,0.286,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
10289,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877899610,39,1975,213,193,"Many",0,"English",NA,6,1,365261,6.08768333333333,6,1,213,193,47,0.524,0.524,0.476,0.56,0.56,0.44,0.714,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
10290,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877901610,40,1999,213,256,"Many",0,"English",NA,6,1,365261,6.08768333333333,6,0,256,213,47,0.387,0.613,0.387,0.373,0.627,0.373,0.286,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
10291,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877903611,41,2000,213,193,"Many",1,"English",NA,6,1,365261,6.08768333333333,6,1,213,193,47,0.524,0.524,0.476,0.56,0.56,0.44,0.714,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
10292,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877905762,42,2150,213,164,"Many",1,"English",NA,6,1,365261,6.08768333333333,6,1,213,164,47,0.536,0.536,0.464,0.644,0.644,0.356,0.714,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
10293,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877907190,43,1427,213,226,"Many",0,"English",NA,6,1,365261,6.08768333333333,6,0,226,213,47,0.474,0.526,0.474,0.461,0.539,0.461,0.286,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
10294,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877908783,44,1592,213,314,"Many",0,"English",NA,6,1,365261,6.08768333333333,6,0,314,213,47,0.216,0.784,0.216,0.228,0.772,0.228,0.286,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
10295,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877910043,45,1258,361,213,"Many",0,"English",NA,6,1,365261,6.08768333333333,6,1,361,213,47,0.873,0.873,0.127,0.856,0.856,0.144,0.714,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
10296,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877911490,46,1447,361,46,"Many",1,"English",NA,6,1,365261,6.08768333333333,6,1,361,46,47,0.889,0.889,0.111,0.978,0.978,0.022,0.714,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
10297,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877915359,47,3869,367,361,"Many",0,"English",NA,6,1,365261,6.08768333333333,6,1,367,361,47,0.52,0.52,0.48,0.518,0.518,0.482,0.714,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
10298,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877917235,48,1876,364,367,"Many",0,"English",NA,6,1,365261,6.08768333333333,6,0,367,364,47,0.49,0.51,0.49,0.491,0.509,0.491,0.286,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
10299,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877918814,49,1579,364,268,"Many",1,"English",NA,6,1,365261,6.08768333333333,6,1,364,268,47,0.793,0.793,0.207,0.761,0.761,0.239,0.714,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
10300,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877920555,50,1741,364,353,"Many",1,"English",NA,6,1,365261,6.08768333333333,6,1,364,353,47,0.537,0.537,0.463,0.533,0.533,0.467,0.714,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
10311,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877943998,11,1611,38,84,"Some",0,"English",NA,6,1,365261,6.08768333333333,8,0,84,38,47,0.534,0.466,0.534,0.452,0.548,0.452,0.286,0.714,0.286,39,69,69,2.958,13.916,13.272,16.619,65.053,61.171
10312,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877945147,12,1149,38,27,"Some",0,"English",NA,6,1,365261,6.08768333333333,8,1,38,27,47,0.523,0.523,0.477,0.533,0.533,0.467,0.714,0.714,0.286,39,69,69,2.958,13.916,13.272,16.619,65.053,61.171
10313,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877946258,13,1111,38,49,"Some",0,"English",NA,6,1,365261,6.08768333333333,8,0,49,38,47,0.494,0.506,0.494,0.467,0.533,0.467,0.286,0.714,0.286,39,69,69,2.958,13.916,13.272,16.619,65.053,61.171
10314,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877948019,14,1760,40,38,"Some",0,"English",NA,6,1,365261,6.08768333333333,8,1,40,38,47,0.502,0.502,0.498,0.506,0.506,0.494,0.714,0.714,0.286,39,69,69,2.958,13.916,13.272,16.619,65.053,61.171
10315,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877949006,15,987,28,40,"Some",1,"English",NA,6,1,365261,6.08768333333333,8,0,40,28,47,0.478,0.522,0.478,0.464,0.536,0.464,0.286,0.714,0.286,39,69,69,2.958,13.916,13.272,16.619,65.053,61.171
10316,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877950175,16,1168,28,18,"Some",1,"English",NA,6,1,365261,6.08768333333333,8,1,28,18,47,0.545,0.545,0.455,0.53,0.53,0.47,0.714,0.714,0.286,39,69,69,2.958,13.916,13.272,16.619,65.053,61.171
10317,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877951326,17,1151,26,28,"Some",1,"English",NA,6,1,365261,6.08768333333333,8,0,28,26,47,0.494,0.506,0.494,0.494,0.506,0.494,0.286,0.714,0.286,39,69,69,2.958,13.916,13.272,16.619,65.053,61.171
10318,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877953151,18,1823,26,240,"Some",0,"English",NA,6,1,365261,6.08768333333333,8,0,240,26,47,0.915,0.085,0.915,0.824,0.176,0.824,0.714,0.286,0.714,39,69,69,2.958,13.916,13.272,16.619,65.053,61.171
10319,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877954254,19,1103,22,26,"Some",0,"English",NA,6,1,365261,6.08768333333333,8,0,26,22,47,0.484,0.516,0.484,0.488,0.512,0.488,0.286,0.714,0.286,39,69,69,2.958,13.916,13.272,16.619,65.053,61.171
10320,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877955515,20,1259,22,140,"Some",0,"English",NA,6,1,365261,6.08768333333333,8,0,140,22,47,0.646,0.354,0.646,0.572,0.428,0.572,0.714,0.286,0.714,39,69,69,2.958,13.916,13.272,16.619,65.053,61.171
10321,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877956655,21,1139,22,227,"Some",0,"English",NA,6,1,365261,6.08768333333333,8,0,227,22,47,0.893,0.107,0.893,0.792,0.208,0.792,0.714,0.286,0.714,39,69,69,2.958,13.916,13.272,16.619,65.053,61.171
10322,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877958475,22,1820,26,22,"Some",1,"English",NA,6,1,365261,6.08768333333333,8,1,26,22,47,0.516,0.516,0.484,0.512,0.512,0.488,0.714,0.714,0.286,39,69,69,2.958,13.916,13.272,16.619,65.053,61.171
10323,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877959992,23,1516,26,32,"Some",1,"English",NA,6,1,365261,6.08768333333333,8,0,32,26,47,0.483,0.517,0.483,0.482,0.518,0.482,0.286,0.714,0.286,39,69,69,2.958,13.916,13.272,16.619,65.053,61.171
10324,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877962308,24,2316,11,26,"Some",0,"English",NA,6,1,365261,6.08768333333333,8,0,26,11,47,0.398,0.602,0.398,0.455,0.545,0.455,0.286,0.714,0.286,39,69,69,2.958,13.916,13.272,16.619,65.053,61.171
10325,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877963868,25,1560,11,428,"Some",0,"English",NA,6,1,365261,6.08768333333333,8,0,428,11,47,0.899,0.101,0.899,0.974,0.026,0.974,0.714,0.286,0.714,39,69,69,2.958,13.916,13.272,16.619,65.053,61.171
10326,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877967392,26,3524,11,414,"Some",0,"English",NA,6,1,365261,6.08768333333333,8,0,414,11,47,0.899,0.101,0.899,0.97,0.03,0.97,0.714,0.286,0.714,39,69,69,2.958,13.916,13.272,16.619,65.053,61.171
10327,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877968847,27,1455,11,82,"Some",0,"English",NA,6,1,365261,6.08768333333333,8,0,82,11,47,0.401,0.599,0.401,0.367,0.633,0.367,0.286,0.714,0.286,39,69,69,2.958,13.916,13.272,16.619,65.053,61.171
10328,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877970632,28,1785,11,249,"Some",1,"English",NA,6,1,365261,6.08768333333333,8,0,249,11,47,0.886,0.114,0.886,0.813,0.187,0.813,0.714,0.286,0.714,39,69,69,2.958,13.916,13.272,16.619,65.053,61.171
10329,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877972179,29,1547,11,22,"Some",1,"English",NA,6,1,365261,6.08768333333333,8,0,22,11,47,0.413,0.587,0.413,0.467,0.533,0.467,0.286,0.714,0.286,39,69,69,2.958,13.916,13.272,16.619,65.053,61.171
10330,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877972996,30,815,11,90,"Some",1,"English",NA,6,1,365261,6.08768333333333,8,0,90,11,47,0.417,0.583,0.417,0.39,0.61,0.39,0.286,0.714,0.286,39,69,69,2.958,13.916,13.272,16.619,65.053,61.171
10331,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877975064,31,2068,11,9,"Some",1,"English",NA,6,1,365261,6.08768333333333,8,1,11,9,47,0.529,0.529,0.471,0.506,0.506,0.494,0.714,0.714,0.286,39,69,69,2.958,13.916,13.272,16.619,65.053,61.171
10332,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877976235,32,1171,221,11,"Some",1,"English",NA,6,1,365261,6.08768333333333,8,1,221,11,47,0.158,0.158,0.842,0.243,0.243,0.757,0.286,0.286,0.714,39,69,69,2.958,13.916,13.272,16.619,65.053,61.171
10333,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877977584,33,1348,330,221,"Some",0,"English",NA,6,1,365261,6.08768333333333,8,1,330,221,47,0.375,0.375,0.625,0.212,0.212,0.788,0.286,0.286,0.714,39,69,69,2.958,13.916,13.272,16.619,65.053,61.171
10334,"AMA18W8F60Y2J:3R5F3LQFV3SO8C6FGFRAZ5WEP3VZO5",1474877978800,34,1216,175,330,"Some",0,"English",NA,6,1,365261,6.08768333333333,8,0,330,175,47,0.797,0.203,0.797,0.867,0.133,0.867,0.714,0.286,0.714,39,69,69,2.958,13.916,13.272,16.619,65.053,61.171
