"X","id","itemTime","trial","RT","number_chosen","number_not_chosen","quantifier","clicked_left","language","comments","engagement","difficulty","time","id_int","time_minutes","quantifier_num","chose_higher","higher","lower"
16846,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511764459,46,2167,12,121,"Less than half",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,5,0,121,12
16847,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511767115,47,2655,12,6,"Less than half",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,5,1,12,6
16848,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511767260,48,144,432,12,"Less than half",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,5,1,432,12
16849,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511771252,49,3991,412,432,"Less than half",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,5,0,432,412
16850,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511775507,50,4255,1,412,"Less than half",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,5,0,412,1
16861,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511810763,11,1599,386,207,"Most",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,7,1,386,207
16862,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511813667,12,2903,386,396,"Most",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,7,0,396,386
16863,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511816724,13,3056,386,31,"Most",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,7,1,386,31
16864,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511818228,14,1503,386,401,"Most",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,7,0,401,386
16865,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511819444,15,1215,386,378,"Most",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,7,1,386,378
16866,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511820715,16,1270,386,116,"Most",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,7,1,386,116
16867,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511822236,17,1520,359,386,"Most",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,7,0,386,359
16868,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511823684,18,1447,349,359,"Most",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,7,0,359,349
16869,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511824667,19,983,398,349,"Most",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,7,1,398,349
16870,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511826436,20,1768,398,421,"Most",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,7,0,421,398
16871,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511828596,21,2160,398,78,"Most",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,7,1,398,78
16872,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511831131,22,2534,391,398,"Most",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,7,0,398,391
16873,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511833236,23,2104,391,280,"Most",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,7,1,391,280
16874,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511834860,24,1624,391,396,"Most",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,7,0,396,391
16875,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511836219,25,1358,280,391,"Most",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,7,0,391,280
16876,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511837604,26,1384,280,264,"Most",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,7,1,280,264
16877,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511838724,27,1119,275,280,"Most",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,7,0,280,275
16878,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511839827,28,1103,262,275,"Most",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,7,0,275,262
16879,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511841420,29,1593,261,262,"Most",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,7,0,262,261
16880,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511842596,30,1175,261,280,"Most",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,7,0,280,261
16881,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511843724,31,1127,261,282,"Most",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,7,0,282,261
16882,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511846940,32,3216,261,82,"Most",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,7,1,261,82
16883,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511849404,33,2462,281,261,"Most",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,7,1,281,261
16884,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511852284,34,2880,281,260,"Most",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,7,1,281,260
16885,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511853628,35,1344,388,281,"Most",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,7,1,388,281
16886,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511855579,36,1950,367,388,"Most",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,7,0,388,367
16887,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511858084,37,2504,384,367,"Most",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,7,1,384,367
16888,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511859339,38,1254,384,106,"Most",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,7,1,384,106
16889,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511860700,39,1360,384,401,"Most",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,7,0,401,384
16890,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511862188,40,1487,384,366,"Most",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,7,1,384,366
16891,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511863771,41,1582,419,384,"Most",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,7,1,419,384
16892,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511866595,42,2823,405,419,"Most",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,7,0,419,405
16893,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511867955,43,1359,405,322,"Most",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,7,1,405,322
16894,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511869772,44,1816,405,196,"Most",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,7,1,405,196
16895,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511871292,45,1519,405,430,"Most",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,7,0,430,405
16896,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511872500,46,1207,405,406,"Most",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,7,0,406,405
16897,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511874668,47,2167,405,386,"Most",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,7,1,405,386
16898,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511875963,48,1295,405,2,"Most",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,7,1,405,2
16899,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511877324,49,1360,427,405,"Most",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,7,1,427,405
16900,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511878884,50,1560,412,427,"Most",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,7,0,427,412
16911,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511911026,11,1903,69,54,"About half",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,1,1,69,54
16912,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511912658,12,1631,218,69,"About half",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,1,1,218,69
16913,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511915699,13,3040,218,67,"About half",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,1,1,218,67
16914,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511917274,14,1574,207,218,"About half",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,1,0,218,207
16915,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511919050,15,1775,218,207,"About half",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,1,1,218,207
16916,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511920859,16,1808,219,218,"About half",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,1,1,219,218
16917,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511922923,17,2063,219,227,"About half",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,1,0,227,219
16918,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511926451,18,3527,219,249,"About half",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,1,0,249,219
16919,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511929339,19,2887,275,219,"About half",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,1,1,275,219
16920,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511930747,20,1408,278,275,"About half",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,1,1,278,275
16921,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511932173,21,1425,278,386,"About half",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,1,0,386,278
16922,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511934539,22,2366,176,278,"About half",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,1,0,278,176
16923,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511936138,23,1598,144,176,"About half",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,1,0,176,144
16924,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511938715,24,2576,179,144,"About half",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,1,1,179,144
16925,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511940627,25,1911,179,186,"About half",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,1,0,186,179
16926,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511941867,26,1238,179,3,"About half",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,1,1,179,3
16927,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511943410,27,1542,179,160,"About half",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,1,1,179,160
16928,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511944907,28,1496,179,365,"About half",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,1,0,365,179
16929,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511946083,29,1176,179,184,"About half",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,1,0,184,179
16930,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511947379,30,1294,179,153,"About half",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,1,1,179,153
16931,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511948387,31,1007,190,179,"About half",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,1,1,190,179
16932,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511951010,32,2622,190,34,"About half",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,1,1,190,34
16933,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511954386,33,3375,190,313,"About half",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,1,0,313,190
16934,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511955931,34,1544,190,89,"About half",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,1,1,190,89
16935,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511957804,35,1872,178,190,"About half",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,1,0,190,178
16936,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511959754,36,1950,167,178,"About half",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,1,0,178,167
16937,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511961218,37,1463,167,172,"About half",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,1,0,172,167
16938,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511963243,38,2024,167,426,"About half",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,1,0,426,167
16939,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511964522,39,1278,171,167,"About half",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,1,1,171,167
16940,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511965810,40,1287,171,343,"About half",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,1,0,343,171
16941,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511967323,41,1512,224,171,"About half",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,1,1,224,171
16942,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511970402,42,3079,224,206,"About half",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,1,1,224,206
16943,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511973275,43,2871,224,221,"About half",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,1,1,224,221
16944,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511974755,44,1479,224,199,"About half",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,1,1,224,199
16945,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511976194,45,1438,216,224,"About half",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,1,0,224,216
16946,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511978011,46,1816,231,216,"About half",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,1,1,231,216
16947,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511979418,47,1407,231,77,"About half",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,1,1,231,77
16948,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511981682,48,2263,231,60,"About half",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,1,1,231,60
16949,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511983234,49,1551,198,231,"About half",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,1,0,231,198
16950,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484511984922,50,1687,198,81,"About half",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,1,1,198,81
16961,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484512011491,11,2215,388,403,"Almost all",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,2,0,403,388
16962,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484512013860,12,2368,388,379,"Almost all",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,2,1,388,379
16963,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484512015436,13,1576,388,82,"Almost all",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,2,1,388,82
16964,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484512016860,14,1423,371,388,"Almost all",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,2,0,388,371
16965,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484512018419,15,1559,367,371,"Almost all",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,2,0,371,367
16966,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484512020819,16,2399,388,367,"Almost all",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,2,1,388,367
16967,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484512025115,17,4295,388,375,"Almost all",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,2,1,388,375
16968,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484512026436,18,1320,388,383,"Almost all",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,2,1,388,383
16969,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484512028412,19,1976,373,388,"Almost all",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,2,0,388,373
16970,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484512032244,20,3832,373,352,"Almost all",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,2,1,373,352
16971,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484512035468,21,3223,373,329,"Almost all",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,2,1,373,329
16972,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484512037475,22,2007,373,160,"Almost all",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,2,1,373,160
16973,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484512039427,23,1950,373,232,"Almost all",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,2,1,373,232
16974,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484512041652,24,2224,373,23,"Almost all",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,2,1,373,23
16975,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484512044308,25,2655,371,373,"Almost all",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,2,0,373,371
16976,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484512048756,26,4448,386,371,"Almost all",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,2,1,386,371
16977,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484512050163,27,1406,386,345,"Almost all",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,2,1,386,345
16978,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484512051571,28,1407,360,386,"Almost all",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,2,0,386,360
16979,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484512053052,29,1480,360,336,"Almost all",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,2,1,360,336
16980,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484512054964,30,1912,336,360,"Almost all",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,2,0,360,336
16981,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484512061595,31,6630,358,336,"Almost all",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,2,1,358,336
16982,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484512063619,32,2024,358,377,"Almost all",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,2,0,377,358
16983,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484512064939,33,1320,375,358,"Almost all",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,2,1,375,358
16984,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484512067018,34,2079,391,375,"Almost all",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,2,1,391,375
16985,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484512069458,35,2439,395,391,"Almost all",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,2,1,395,391
16986,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484512070987,36,1528,395,353,"Almost all",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,2,1,395,353
16987,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484512072442,37,1455,401,395,"Almost all",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,2,1,401,395
16988,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484512074898,38,2455,392,401,"Almost all",1,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,2,0,401,392
16989,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484512077387,39,2488,392,383,"Almost all",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,2,1,392,383
16990,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484512078842,40,1455,392,408,"Almost all",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,2,0,408,392
16991,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484512080194,41,1351,422,392,"Almost all",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,2,1,422,392
16992,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484512082442,42,2247,422,417,"Almost all",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,2,1,422,417
16993,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484512084259,43,1816,422,406,"Almost all",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,2,1,422,406
16994,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484512085779,44,1520,422,18,"Almost all",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,2,1,422,18
16995,"A86GVZDTI15V0:3X0H8UUIT2WZC9T3C9OCK6CY9B2WST",1484512087442,45,1662,422,399,"Almost all",0,"english","Yay Goku! Yay Gohan! THank u for motivation",3,8,419883,130,6.99805,2,1,422,399
